ID,Category,Type,Difficulty,Question / Statement,Created By,번역,한국인_적합도,분류_이유,출제_추천
7965,Entertainment: Video Games,Multiple Choice,Easy,"What does the D stand for in D-pad, found on most video game controllers?",SkyZero96,대부분의 비디오 게임 컨트롤러에 있는 D 패드의 D는 무엇을 의미합니까?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7963,Entertainment: Music,Multiple Choice,Medium,"Where does ""Gasolina"" rapper Daddy Yankee originate from?",SkyZero96,"""가솔리나"" 래퍼 대디 양키(Daddy Yankee)는 어디 출신인가요?",전문/마니아,특정 가수·밴드·음반의 세부 이력을 알아야 풀 수 있습니다.,조건부
7962,Geography,Multiple Choice,Easy,"Vatican City, the smallest country in the world, is fully enclosed by which country?",SkyZero96,세계에서 가장 작은 나라인 바티칸 시국이 완전히 둘러싸여 있는 국가는 어디일까요?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7961,Entertainment: Music,Multiple Choice,Easy,"Swedish DJ Tim Bergling, who produced songs such as ""Levels"" and ""Wake Me Up"", is better known under what alias?",SkyZero96,"""Levels"", ""Wake Me Up"" 등의 곡을 프로듀싱한 스웨덴 DJ Tim Bergling은 어떤 별칭으로 더 잘 알려져 있나요?",전문/마니아,특정 가수·밴드·음반의 세부 이력을 알아야 풀 수 있습니다.,조건부
7960,Entertainment: Music,Multiple Choice,Easy,"What is the real name of American rapper Eminem, also known as Slim Shady?",SkyZero96,Slim Shady라고도 알려진 미국 래퍼 Eminem의 실제 이름은 무엇인가요?,전문/마니아,특정 가수·밴드·음반의 세부 이력을 알아야 풀 수 있습니다.,조건부
7959,General Knowledge,Multiple Choice,Medium,"""Gum arabic"" is a natural gum consisting of the hardened sap of which tree species?",SkyZero96,"""아라비아검""은 어떤 나무종의 수액을 굳혀서 만든 천연검인가요?",일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7958,Entertainment: Board Games,Multiple Choice,Easy,Which of these board games do NOT utilize standard 6-sided dice?,SkyZero96,다음 보드 게임 중 표준 6면 주사위를 활용하지 않는 것은 무엇인가요?,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7957,General Knowledge,Multiple Choice,Easy,How many cards are there in a standard deck of playing cards?,SkyZero96,표준 카드 덱에는 몇 개의 카드가 있습니까?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7956,Geography,Multiple Choice,Easy,In which Indian city can the Taj Mahal be found?,SkyZero96,타지마할을 찾을 수 있는 인도 도시는 어디인가요?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7955,General Knowledge,Multiple Choice,Easy,In which cardinal direction does the Sun rise from?,SkyZero96,태양은 어느 기본 방향에서 떠오르나요?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7954,Entertainment: Books,Multiple Choice,Easy,American illustrator and writer Maurice Sendak is most well-known for writing which children's book?,SkyZero96,미국의 일러스트레이터이자 작가인 Maurice Sendak은 어떤 동화책을 쓴 것으로 가장 잘 알려져 있습니까?,전문/마니아,특정 문학·공연 작품의 작가나 세부 내용을 알아야 풀 수 있습니다.,조건부
7953,Geography,True / False,Easy,Bosnia and Herzegovina is a country located in the Baltic region in Europe.,SkyZero96,보스니아 헤르체고비나는 유럽의 발트해 지역에 위치한 국가입니다.,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7952,General Knowledge,Multiple Choice,Easy,Which type of cutlery is most suited for eating soup?,SkyZero96,수프를 먹을 때 가장 적합한 식기는 무엇인가요?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7951,General Knowledge,Multiple Choice,Easy,"The American company ""Campbell's"" is most well known for making what food product?",SkyZero96,"미국 회사인 ""Campbell's""는 어떤 식품을 만드는 것으로 가장 잘 알려져 있습니까?",해외특화,특정 외국의 생활문화 경험이 있어야 유리한 문제입니다.,조건부
7947,Entertainment: Video Games,Multiple Choice,Easy,M.U.G.E.N. is the name for what type of Game Engine?,BoysOurBoy,M.U.G.E.N. 어떤 유형의 게임 엔진에 대한 이름입니까?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7946,General Knowledge,Multiple Choice,Easy,How many fingers does a single human hand have?,SkyZero96,인간의 손 하나에는 손가락이 몇 개 있습니까?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7943,Science: Mathematics,Multiple Choice,Easy,How many degrees make a full circle?,SkyZero96,완전한 원은 몇 도입니까?,일반,한국의 학교 수학이나 기초 수학 상식으로 접할 수 있습니다.,추천
7942,General Knowledge,True / False,Easy,Water is naturally coloured blue.,SkyZero96,물은 자연적으로 파란색을 띤다.,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7941,General Knowledge,Multiple Choice,Easy,How many letters are in the English alphabet?,SkyZero96,영어 알파벳에는 몇 개의 글자가 있습니까?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7940,Entertainment: Music,Multiple Choice,Medium,"The 2023 Beatles song ""Now and Then"" originated from an unfinished demo recorded by which Beatle?",SkyZero96,"2023년 비틀즈의 노래 ""Now and Then""은 비틀즈가 녹음한 미완성 데모에서 유래되었습니다?",전문/마니아,특정 가수·밴드·음반의 세부 이력을 알아야 풀 수 있습니다.,조건부
7939,Sports,Multiple Choice,Easy,The UEFA Champions League is an annual club football competition featuring clubs from which continent?,SkyZero96,UEFA 챔피언스 리그는 어느 대륙의 클럽이 참가하는 연례 클럽 축구 대회입니까?,전문/마니아,특정 종목의 선수·구단·경기 기록을 알아야 풀 수 있습니다.,조건부
7938,Geography,Multiple Choice,Easy,What is the largest hot desert in the world?,SkyZero96,세계에서 가장 큰 뜨거운 사막은 무엇인가요?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7937,General Knowledge,True / False,Medium,Only a small percentage of the world's population is lactose intolerant.,SkyZero96,세계 인구의 극히 일부만이 유당 불내증을 갖고 있습니다.,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7936,General Knowledge,Multiple Choice,Easy,The Quran is the holy book of which Abrahamic religion?,SkyZero96,꾸란은 어느 아브라함 종교의 성서입니까?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7935,Science & Nature,Multiple Choice,Easy,How many planets are there in the Solar System?,SkyZero96,태양계에는 몇 개의 행성이 있습니까?,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7934,Geography,Multiple Choice,Easy,What is the name of the ocean that Hawaii is located in?,SkyZero96,하와이가 위치한 바다의 이름은 무엇인가요?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7933,General Knowledge,True / False,Easy,The disease cancer in itself is not contagious.,SkyZero96,질병 암 자체는 전염성이 없습니다.,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7932,Science & Nature,Multiple Choice,Easy,How many moons does the Earth have?,SkyZero96,지구에는 몇 개의 달이 있나요?,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7931,General Knowledge,True / False,Easy,The CEO of tech company Apple following Steve Jobs is named Tim Apple.,SkyZero96,스티브 잡스의 뒤를 잇는 기술 기업 애플의 CEO는 팀 애플(Tim Apple)이다.,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7930,Geography,True / False,Easy,Africa is a country.,SkyZero96,아프리카는 나라입니다.,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7929,General Knowledge,Multiple Choice,Easy,Antibiotics are generally taken to combat what?,SkyZero96,항생제는 일반적으로 무엇을 퇴치하기 위해 사용됩니까?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7928,Geography,True / False,Easy,"Washington, D.C. is considered a US state.",SkyZero96,워싱턴 D.C.는 미국의 주로 간주됩니다.,해외특화,특정 외국의 지방 행정구역에 관한 현지 중심 지식입니다.,조건부
7927,Science & Nature,Multiple Choice,Easy,About what percentage of the Earth's surface is water?,SkyZero96,지구 표면의 몇 퍼센트 정도가 물인가요?,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7925,General Knowledge,Multiple Choice,Easy,"According to the Book of Genesis in the Old Testament, how many days did it take God to create the world?",SkyZero96,"구약성서 창세기에 따르면, 하나님께서 세상을 창조하는 데 며칠이 걸렸습니까?",일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7924,General Knowledge,Multiple Choice,Easy,What country does sushi & karaoke come from?,SkyZero96,스시와 노래방은 어느 나라에서 왔나요?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7923,Geography,Multiple Choice,Medium,"Eritrea, which became the 182nd member of the UN in 1993, is in the continent of?",SkyZero96,1993년 182번째 유엔 회원국이 된 에리트레아는?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,추천
7922,Entertainment: Cartoon & Animations,Multiple Choice,Easy,"Who voiced the Genie in Disney's ""Aladdin""?",SkyZero96,디즈니 영화 '알라딘'에서 지니의 목소리를 맡은 사람은 누구인가요?,전문/마니아,특정 애니메이션·만화의 인물이나 세부 내용을 알아야 풀 수 있습니다.,조건부
7921,Entertainment: Television,Multiple Choice,Easy,"What TV show featured older women named Blanche, Rose, Dorothy and Sophia?",SkyZero96,"블랑쉬, 로즈, 도로시, 소피아라는 나이든 여성이 출연한 TV 프로그램은 무엇인가요?",전문/마니아,특정 영화·방송 작품의 인물이나 세부 내용을 알아야 풀 수 있습니다.,조건부
7920,General Knowledge,Multiple Choice,Easy,What is the name of the poker hand containing three of a kind and a pair?,SkyZero96,트리플과 원 페어로 이루어진 포커 족보는 무엇인가요?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7917,General Knowledge,Multiple Choice,Easy,How many syllables make up a haiku?,SkyZero96,하이쿠는 몇 음절로 구성되나요?,일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7916,General Knowledge,Multiple Choice,Easy,"What country has had prime ministers named Eden, Major, Peel, Law, Brown and Heath?",SkyZero96,"Eden, Major, Peel, Law, Brown 및 Heath라는 총리가 있었던 나라는 어디인가요?",일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7915,Entertainment: Books,Multiple Choice,Easy,"Who wrote ""The Scarlet Letter"", published in 1850?",SkyZero96,"1850년에 출판된 ""주홍글씨""를 쓴 사람은 누구인가요?",전문/마니아,특정 문학·공연 작품의 작가나 세부 내용을 알아야 풀 수 있습니다.,조건부
7914,General Knowledge,Multiple Choice,Easy,"In ""Shrek"", what comedic actor voices Donkey?",SkyZero96,"""슈렉""에서 당나귀의 목소리를 맡은 코미디 배우는 누구인가요?",전문/마니아,특정 콘텐츠의 캐릭터나 세부 설정을 알아야 풀 수 있습니다.,조건부
7913,History,Multiple Choice,Medium,Who was the first wife of King Henry VIII?,SkyZero96,헨리 8세의 첫 번째 부인은 누구인가요?,일반,세계사 교육이나 일반 교양으로 접할 수 있는 역사 문제입니다.,추천
